Name,Description,styleUrl,Power,Address,Latitude,Longitude,Provider,Coordinates
7-11 เมืองนครพนม,Power: 120 kW<br>Description: 197 ศรีเทพ ตำบล ในเมือง อำเภอเมืองนครพนม นครพนม 48000 PEA VOLTA 7-Eleven เมืองนครพนม<br>Latitude: 17.39771652<br>Longitude: 104.78907776<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,197 ศรีเทพ ตำบล ในเมือง อำเภอเมืองนครพนม นครพนม 48000 PEA VOLTA 7-Eleven เมืองนครพนม,17.39771652,104.78907776,PEA,"
            104.78907776,17.39771652,0
          "
คาลเท็กซ์ เมืองนครนายก,"Power: 120 kW<br>Description: Hwy 3049, Sarika, Mueang Nakhon Nayok District, Nakhon Nayok 26000 PEA VOLTA คาลเท็กซ์ เมืองนครนายก<br>Latitude: 14.26997185<br>Longitude: 101.27327728<br>Provider: PEA",#icon-1899-DB4436-labelson,120 kW,"Hwy 3049, Sarika, Mueang Nakhon Nayok District, Nakhon Nayok 26000 PEA VOLTA คาลเท็กซ์ เมืองนครนายก",14.26997185,101.27327728,PEA,"
            101.27327728,14.26997185,0
          "
คาลเท็กซ์ นากลาง,Power: 120 kW<br>Description: โนนแดง ตำบล นากลาง อำเภอ นากลาง หนองบัวลำภู 39170 PEA VOLTA คาลเท็กซ์ นากลาง<br>Latitude: 17.29247856<br>Longitude: 102.24264526<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,โนนแดง ตำบล นากลาง อำเภอ นากลาง หนองบัวลำภู 39170 PEA VOLTA คาลเท็กซ์ นากลาง,17.29247856,102.24264526,PEA,"
            102.24264526,17.29247856,0
          "
คาลเท็กซ์ วังจันทร์,Power: 120 kW<br>Description: ตำบล ชุมแสง อำเภอวังจันทร์ ระยอง 21210 PEA VOLTA คาลเท็กซ์ วังจันทร์<br>Latitude: 12.92071629<br>Longitude: 101.52860260<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ตำบล ชุมแสง อำเภอวังจันทร์ ระยอง 21210 PEA VOLTA คาลเท็กซ์ วังจันทร์,12.92071629,101.52860260,PEA,"
            101.5286026,12.92071629,0
          "
บางจาก ถลาง (ไม้ขาว),Power: 120 kW<br>Description: ตำบล ไม้ขาว อำเภอถลาง ภูเก็ต 83110 PEA VOLTA บางจาก ถลาง 2 (ไม้ขาว)<br>Latitude: 8.17181110<br>Longitude: 98.29897308<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ตำบล ไม้ขาว อำเภอถลาง ภูเก็ต 83110 PEA VOLTA บางจาก ถลาง 2 (ไม้ขาว),8.17181110,98.29897308,PEA,"
            98.29897308,8.1718111,0
          "
คาลเท็กซ์ บ้านค่าย,Power: 120 kW<br>Description: 15 หมู่ 2 ตำบล บางบุตร อำเภอบ้านค่าย ระยอง 21120 PEA VOLTA คาลเท็กซ์ บ้านค่าย<br>Latitude: 12.80512524<br>Longitude: 101.30152893<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,15 หมู่ 2 ตำบล บางบุตร อำเภอบ้านค่าย ระยอง 21120 PEA VOLTA คาลเท็กซ์ บ้านค่าย,12.80512524,101.30152893,PEA,"
            101.30152893,12.80512524,0
          "
คาลเท็กซ์ คุระบุรี,Power: 120 kW<br>Description: 69/3 หมู่ 3 ตำบลคุระ อำเภอ คุระบุรี พังงา 82150 PEA VOLTA คาลเท็กซ์ คุระบุรี<br>Latitude: 9.22546864<br>Longitude: 98.38592529<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,69/3 หมู่ 3 ตำบลคุระ อำเภอ คุระบุรี พังงา 82150 PEA VOLTA คาลเท็กซ์ คุระบุรี,9.22546864,98.38592529,PEA,"
            98.38592529,9.22546864,0
          "
เชลล์ ปลวกแดง,Power: 120 kW<br>Description: 432 หมู่5 ตำบล แม่น้ำคู้ อำเภอปลวกแดง ระยอง 21140 PEA VOLTA เชลล์ ปลวกแดง<br>Latitude: 12.92553234<br>Longitude: 101.24941254<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,432 หมู่5 ตำบล แม่น้ำคู้ อำเภอปลวกแดง ระยอง 21140 PEA VOLTA เชลล์ ปลวกแดง,12.92553234,101.24941254,PEA,"
            101.24941254,12.92553234,0
          "
จุน,Power: 25 kW<br>Description: ตำบล ห้วยข้าวก่ำ อำเภอ จุน พะเยา 56150 PEA VOLTA จุน<br>Latitude: 19.34420776<br>Longitude: 100.13085938<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล ห้วยข้าวก่ำ อำเภอ จุน พะเยา 56150 PEA VOLTA จุน,19.34420776,100.13085938,PEA,"
            100.13085938,19.34420776,0
          "
บางจาก ละแม (สวนแตง),Power: 120 kW<br>Description: ต.ละแม อ.ละแม จ.ชุมพร 86170 PEA VOLTA บางจาก ละแม 2 (สวนแตง)<br>Latitude: 9.74022961<br>Longitude: 99.10220337<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ต.ละแม อ.ละแม จ.ชุมพร 86170 PEA VOLTA บางจาก ละแม 2 (สวนแตง),9.74022961,99.10220337,PEA,"
            99.10220337,9.74022961,0
          "
เชียงคำ,Power: 25 kW<br>Description: ตำบล หย่วน อำเภอ เชียงคำ พะเยา PEA VOLTA เชียงคำ<br>Latitude: 19.52779770<br>Longitude: 100.31149292<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล หย่วน อำเภอ เชียงคำ พะเยา PEA VOLTA เชียงคำ,19.52779770,100.31149292,PEA,"
            100.31149292,19.5277977,0
          "
บางจาก ทุ่งตะโก,Power: 120 kW<br>Description: 29 ตำบลทุ่งตะไคร อำเภอทุ่งตะโก ชุมพร 86220 PEA VOLTA บางจาก ทุ่งตะโก<br>Latitude: 10.15501881<br>Longitude: 99.09619141<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,29 ตำบลทุ่งตะไคร อำเภอทุ่งตะโก ชุมพร 86220 PEA VOLTA บางจาก ทุ่งตะโก,10.15501881,99.09619141,PEA,"
            99.09619141,10.15501881,0
          "
7-11 สตึก,Power: 120 kW<br>Description:  ตำบล นิคม อำเภอ สตึก บุรีรัมย์ 31150 PEA VOLTA 7-Eleven สตึก<br>Latitude: 15.29474926<br>Longitude: 103.29510498<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW, ตำบล นิคม อำเภอ สตึก บุรีรัมย์ 31150 PEA VOLTA 7-Eleven สตึก,15.29474926,103.29510498,PEA,"
            103.29510498,15.29474926,0
          "
เชียงแสน,Power: 25 kW<br>Description: ตำบล เวียง อำเภอ เชียงแสน เชียงราย 57150 PEA VOLTA เชียงแสน<br>Latitude: 20.27716637<br>Longitude: 100.08069611<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล เวียง อำเภอ เชียงแสน เชียงราย 57150 PEA VOLTA เชียงแสน,20.27716637,100.08069611,PEA,"
            100.08069611,20.27716637,0
          "
คาลเท็กซ์ เมืองชุมพร,Power: 120 kW<br>Description: ตำบล วิสัยเหนือ อำเภอเมืองชุมพร ชุมพร 86100 PEA VOLTA คาลเท็กซ์ เมืองชุมพร<br>Latitude: 10.35582829<br>Longitude: 99.11738586<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ตำบล วิสัยเหนือ อำเภอเมืองชุมพร ชุมพร 86100 PEA VOLTA คาลเท็กซ์ เมืองชุมพร,10.35582829,99.11738586,PEA,"
            99.11738586,10.35582829,0
          "
เขตลพบุรี,Power: 120 kW<br>Description: 13 ถนนพหลโยธิน ตำบลทะเลชุบศร อำเภอเมืองลพบุรี จังหวัดลพบุรี PEA VOLTA เขตลพบุรี<br>Latitude: 14.80246544<br>Longitude: 100.65340424<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,13 ถนนพหลโยธิน ตำบลทะเลชุบศร อำเภอเมืองลพบุรี จังหวัดลพบุรี PEA VOLTA เขตลพบุรี,14.80246544,100.65340424,PEA,"
            100.65340424,14.80246544,0
          "
เอสโซ่ เมืองบุรีรัมย์,Power: 120 kW<br>Description: 74/1 ม.9 ถนน อิสาณ อำเภอเมืองบุรีรัมย์ บุรีรัมย์ 31000 PEA VOLTA เอสโซ่ เมืองบุรีรัมย์<br>Latitude: 14.98360729<br>Longitude: 103.07913208<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,74/1 ม.9 ถนน อิสาณ อำเภอเมืองบุรีรัมย์ บุรีรัมย์ 31000 PEA VOLTA เอสโซ่ เมืองบุรีรัมย์,14.98360729,103.07913208,PEA,"
            103.07913208,14.98360729,0
          "
พาน,Power: 25 kW<br>Description: ตำบล เมืองพาน อำเภอ พาน เชียงราย PEA VOLTA พาน<br>Latitude: 19.55426979<br>Longitude: 99.73746490<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล เมืองพาน อำเภอ พาน เชียงราย PEA VOLTA พาน,19.55426979,99.73746490,PEA,"
            99.7374649,19.55426979,0
          "
เขมราฐ,Power: 25 kW<br>Description: อรุณประเสริฐ ตำบล เขมราฐ อำเภอ เขมราฐ อุบลราชธานี PEA VOLTA เขมราฐ<br>Latitude: 16.03849792<br>Longitude: 105.21595764<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,อรุณประเสริฐ ตำบล เขมราฐ อำเภอ เขมราฐ อุบลราชธานี PEA VOLTA เขมราฐ,16.03849792,105.21595764,PEA,"
            105.21595764,16.03849792,0
          "
7-11 บางสะพานน้อย,Power: 120 kW<br>Description: ต.ช้างแรก อ.บางสะพานน้อย ประจวบคีรีขันธ์ PEA VOLTA 7-Eleven บางสะพานน้อย<br>Latitude: 11.07234383<br>Longitude: 99.37448883<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ต.ช้างแรก อ.บางสะพานน้อย ประจวบคีรีขันธ์ PEA VOLTA 7-Eleven บางสะพานน้อย,11.07234383,99.37448883,PEA,"
            99.37448883,11.07234383,0
          "
เลิงนกทา,Power: 25 kW<br>Description: สามแยก อำเภอ เลิงนกทา ยโสธร 35120 PEA VOLTA เลิงนกทา<br>Latitude: 16.20137787<br>Longitude: 104.54438782<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,สามแยก อำเภอ เลิงนกทา ยโสธร 35120 PEA VOLTA เลิงนกทา,16.20137787,104.54438782,PEA,"
            104.54438782,16.20137787,0
          "
คาลเท็กซ์ บางระกำ,"Power: 120 kW<br>Description: 59 หมู่ 2 ต บ่อทอง อ บางระกำ, พิษณุโลก, 65140 PEA VOLTA คาลเท็กซ์ บางระกำ<br>Latitude: 16.63413048<br>Longitude: 100.14861298<br>Provider: PEA",#icon-1899-DB4436-labelson,120 kW,"59 หมู่ 2 ต บ่อทอง อ บางระกำ, พิษณุโลก, 65140 PEA VOLTA คาลเท็กซ์ บางระกำ",16.63413048,100.14861298,PEA,"
            100.14861298,16.63413048,0
          "
เขตเพชรบุรี,Power: 120 kW<br>Description: 86 หมู่ 5 ถนนเพชรบุรี ตำบลโพไร่หวาน อำเภอเมืองเพชรบุรี จังหวัดเพชรบุรี 76000 PEA VOLTA เขตเพชรบุรี<br>Latitude: 13.06008434<br>Longitude: 99.98253632<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,86 หมู่ 5 ถนนเพชรบุรี ตำบลโพไร่หวาน อำเภอเมืองเพชรบุรี จังหวัดเพชรบุรี 76000 PEA VOLTA เขตเพชรบุรี,13.06008434,99.98253632,PEA,"
            99.98253632,13.06008434,0
          "
