Name,Description,styleUrl,NameEN,Power,ChargeCoreDescription,Hours,Dealership,Address,Latitude,Longitude,Provider,Coordinates
The Paseo Town (สาขารามคำแหง) ST.2,"Hours: Peak<br>Power: 75 kW<br>Description: Type1: 11 kW<br>Type2: 22 kW<br>CCS2: 2x 75 kW<br>Parking Area<br>Address: สะพานสูง, สะพานสูง, กรุงเทพมหานคร<br>Latitude: 13.774233<br>Longitude: 100.666866<br>Provider: EA",#icon-1899-DB4436-labelson,,75 kW,"Type1: 11 kW
Type2: 22 kW
CCS2: 2x 75 kW
Parking Area",Peak,,"สะพานสูง, สะพานสูง, กรุงเทพมหานคร",13.774233,100.666866,EA,"
            100.666866,13.774233,0
          "
ร้านอาหาร Chuan Kitchen (เมืองทองธานี),"Hours: 24 Hr<br>Power: 117 kW<br>Description: Type2: 7 kW, CLOSED<br>CCS2: 118 kW, 200A<br>Parking <br>Address: บ้านใหม่, ปากเกร็ด, นนทบุรี<br>Latitude: 13.915088<br>Longitude: 100.542605<br>Provider: EA",#icon-1899-DB4436-labelson,,117 kW,"Type2: 7 kW, CLOSED
CCS2: 118 kW, 200A
Parking ",24 Hr,,"บ้านใหม่, ปากเกร็ด, นนทบุรี",13.915088,100.542605,EA,"
            100.542605,13.915088,0
          "
ปั๊มน้ำมัน ส. เจริญพร บริการ จำกัด,"Hours: 24 Hr<br>Power: 110 kW<br>Description: Type1: 22 kW<br>CCS2: 110 kW, 200A, CLOSED<br>Type2: CLOSED<br>parkihg<br>Address: อนุสาวรีย์, บางเขน, กรุงเทพมหานคร<br>Latitude: 13.873995<br>Longitude: 100.621308<br>Provider: EA",#icon-1899-DB4436-labelson,,110 kW,"Type1: 22 kW
CCS2: 110 kW, 200A, CLOSED
Type2: CLOSED
parkihg",24 Hr,,"อนุสาวรีย์, บางเขน, กรุงเทพมหานคร",13.873995,100.621308,EA,"
            100.621308,13.873995,0
          "
E-BUS ปากน้ำ (Station1),"Hours: 24 Hr<br>Power: 150 kW<br>Description: CCS2: 5x 150 kW, 200A<br>Parking<br>Address: ปากน้ำ, เมืองสมุทรปราการ, สมุทรปราการ<br>Latitude: 13.615742<br>Longitude: 100.592542<br>Provider: EA",#icon-1899-DB4436-labelson,,150 kW,"CCS2: 5x 150 kW, 200A
Parking",24 Hr,,"ปากน้ำ, เมืองสมุทรปราการ, สมุทรปราการ",13.615742,100.592542,EA,"
            100.592542,13.615742,0
          "
E-BUS ปากน้ำ (Station2),"Hours: 24 Hr<br>Power: 150 kW<br>Description: CCS2: 2x 150 kW, 200A<br>Parking<br>Address: ปากน้ำ, เมืองสมุทรปราการ, สมุทรปราการ<br>Latitude: 13.615826<br>Longitude: 100.592691<br>Provider: EA",#icon-1899-DB4436-labelson,,150 kW,"CCS2: 2x 150 kW, 200A
Parking",24 Hr,,"ปากน้ำ, เมืองสมุทรปราการ, สมุทรปราการ",13.615826,100.592691,EA,"
            100.592691,13.615826,0
          "
E-BUS ปากน้ำ (Station3),"Hours: 24 Hr<br>Power: 180 kW<br>Description: CCS2: 5x 180 kW, 200A<br>Parking<br>Address: ปากน้ำ, เมืองสมุทรปราการ, สมุทรปราการ<br>Latitude: 13.615872<br>Longitude: 100.593046<br>Provider: EA",#icon-1899-DB4436-labelson,,180 kW,"CCS2: 5x 180 kW, 200A
Parking",24 Hr,,"ปากน้ำ, เมืองสมุทรปราการ, สมุทรปราการ",13.615872,100.593046,EA,"
            100.593046,13.615872,0
          "
ร้านอาหาร chocolate ville ถ.ประเสริฐมนูกิจ,"Hours: 24 Hr<br>Power: 90 kW<br>Description: Type1: 22 kW<br>Type2: 22 kW, CLOSED<br>CCS2: 90 kW, 200A<br>Parking<br>Address: คันนายาว, คันนายาว, กรุงเทพมหานคร<br>Latitude: 13.811056<br>Longitude: 100.663809<br>Provider: EA",#icon-1899-DB4436-labelson,,90 kW,"Type1: 22 kW
Type2: 22 kW, CLOSED
CCS2: 90 kW, 200A
Parking",24 Hr,,"คันนายาว, คันนายาว, กรุงเทพมหานคร",13.811056,100.663809,EA,"
            100.663809,13.811056,0
          "
ปั๊มน้ำมัน เอ็มทูบีเทรดดิ้ง จำกัด พุทธมณฑล สาย 4,"Hours: 24 Hr<br>Power: 50 kW<br>Description: Type2: 22 kW<br>CCS2: 2x 50 kW<br>parking<br>Address: ไร่ขิง, สามพราน, นครปฐม<br>Latitude: 13.757756<br>Longitude: 100.32895<br>Provider: EA",#icon-1899-DB4436-labelson,,50 kW,"Type2: 22 kW
CCS2: 2x 50 kW
parking",24 Hr,,"ไร่ขิง, สามพราน, นครปฐม",13.757756,100.32895,EA,"
            100.32895,13.757756,0
          "
คาลเท็กซ์ ไทรทองรุ่งเรือง บางบอน 5,"Hours: 24 Hr<br>Power: 110 kW<br>Description: CCS2: 2x 110 kW, 200A<br>Type2: CLOSED<br>Parking<br>Address: บางบอน, บางบอน, กรุงเทพมหานคร<br>Latitude: 13.6402<br>Longitude: 100.374563<br>Provider: EA",#icon-1899-DB4436-labelson,,110 kW,"CCS2: 2x 110 kW, 200A
Type2: CLOSED
Parking",24 Hr,,"บางบอน, บางบอน, กรุงเทพมหานคร",13.6402,100.374563,EA,"
            100.374563,13.6402,0
          "
Index Living Mall สาขาบางนา,"Hours: Peak<br>Power: 117 kW<br>Description: Type2: 2x 22 kW<br>CCS2: 2x 118 kW, 200A<br>parking index<br>Address: บางนา, บางนา, กรุงเทพมหานคร<br>Latitude: 13.665111<br>Longitude: 100.650286<br>Provider: EA",#icon-1899-DB4436-labelson,,117 kW,"Type2: 2x 22 kW
CCS2: 2x 118 kW, 200A
parking index",Peak,,"บางนา, บางนา, กรุงเทพมหานคร",13.665111,100.650286,EA,"
            100.650286,13.665111,0
          "
7-11 สินบดี จุด 2,"Hours: 24 Hr<br>Power: 58 kW<br>Description: CCS2: 59 kW<br>Type2: CLOSED<br>Parking<br>Address: พิมลราช, บางบัวทอง, นนทบุรี<br>Latitude: 13.915549<br>Longitude: 100.437424<br>Provider: EA",#icon-1899-DB4436-labelson,,58 kW,"CCS2: 59 kW
Type2: CLOSED
Parking",24 Hr,,"พิมลราช, บางบัวทอง, นนทบุรี",13.915549,100.437424,EA,"
            100.437424,13.915549,0
          "
บิ๊กซี ศรีนครินทร์,"Hours: Off-peak<br>Power: 117 kW<br>Description: CCS2: 117 kW, 200A, CLOSED<br>Type2: CLOSED<br>Parking<br>Address: สำโรงเหนือ, เมืองสมุทรปราการ, สมุทรปราการ<br>Latitude: 13.649796<br>Longitude: 100.640307<br>Provider: EA",#icon-1899-DB4436-labelson,,117 kW,"CCS2: 117 kW, 200A, CLOSED
Type2: CLOSED
Parking",Off-peak,,"สำโรงเหนือ, เมืองสมุทรปราการ, สมุทรปราการ",13.649796,100.640307,EA,"
            100.640307,13.649796,0
          "
เพลินนารี่ มอลล์ วัชรพล,"Hours: Peak<br>Power: 22 kW<br>Description: CCS2: 20 kW<br>Type2: 2x 22 kW<br>Parking<br>Address: ท่าแร้ง, บางเขน, กรุงเทพมหานคร<br>Latitude: 13.858407<br>Longitude: 100.644197<br>Provider: EA",#icon-1899-DB4436-labelson,,22 kW,"CCS2: 20 kW
Type2: 2x 22 kW
Parking",Peak,,"ท่าแร้ง, บางเขน, กรุงเทพมหานคร",13.858407,100.644197,EA,"
            100.644197,13.858407,0
          "
E-BUS บึงกุ่ม (สเตชั่น3),"Hours: 24 Hr<br>Power: 150 kW<br>Description: CCS2: 6x 150 kW, 200A<br>Parking<br>Address: คันนายาว, คันนายาว, กรุงเทพมหานคร<br>Latitude: 13.786546<br>Longitude: 100.67899<br>Provider: EA",#icon-1899-DB4436-labelson,,150 kW,"CCS2: 6x 150 kW, 200A
Parking",24 Hr,,"คันนายาว, คันนายาว, กรุงเทพมหานคร",13.786546,100.67899,EA,"
            100.67899,13.786546,0
          "
บริษัท ส.สิณีเซอร์วิส จำกัด,"Hours: 24 Hr<br>Power: 90 kW<br>Description: CCS2: 90 kW, 200A<br>Type2: 2x 22 kW<br>Parking<br>Address: คลองพระอุดม, ปากเกร็ด, นนทบุรี<br>Latitude: 13.930394<br>Longitude: 100.483629<br>Provider: EA",#icon-1899-DB4436-labelson,,90 kW,"CCS2: 90 kW, 200A
Type2: 2x 22 kW
Parking",24 Hr,,"คลองพระอุดม, ปากเกร็ด, นนทบุรี",13.930394,100.483629,EA,"
            100.483629,13.930394,0
          "
E-BUS บึงกุ่ม (สเตชั่น2),"Hours: 24 Hr<br>Power: 150 kW<br>Description: CCS2: 3x 150 kW, 200A<br>Paring<br>Address: คันนายาว, คันนายาว, กรุงเทพมหานคร<br>Latitude: 13.786554<br>Longitude: 100.67935<br>Provider: EA",#icon-1899-DB4436-labelson,,150 kW,"CCS2: 3x 150 kW, 200A
Paring",24 Hr,,"คันนายาว, คันนายาว, กรุงเทพมหานคร",13.786554,100.67935,EA,"
            100.67935,13.786554,0
          "
E-BUS บึงกุ่ม (สเตชั่น1),"Hours: 24 Hr<br>Power: 150 kW<br>Description: CCS2: 150 kW, 200A<br>Parking<br>Address: คันนายาว, คันนายาว, กรุงเทพมหานคร<br>Latitude: 13.786651<br>Longitude: 100.679558<br>Provider: EA",#icon-1899-DB4436-labelson,,150 kW,"CCS2: 150 kW, 200A
Parking",24 Hr,,"คันนายาว, คันนายาว, กรุงเทพมหานคร",13.786651,100.679558,EA,"
            100.679558,13.786651,0
          "
The Steel (บางบอน 5),"Hours: Peak<br>Power: 75 kW<br>Description: Type2: 5 kW<br>CCS2: 75 kW<br>Parking<br>Address: บางบอน, บางบอน, กรุงเทพมหานคร<br>Latitude: 13.636605<br>Longitude: 100.369934<br>Provider: EA",#icon-1899-DB4436-labelson,,75 kW,"Type2: 5 kW
CCS2: 75 kW
Parking",Peak,,"บางบอน, บางบอน, กรุงเทพมหานคร",13.636605,100.369934,EA,"
            100.369934,13.636605,0
          "
7-11 กลางซอยศรีด่าน 22,"Hours: 24 Hr<br>Power: 117 kW<br>Description: CCS2: 2x 118 kW, 200A<br>Type2: CLOSED<br>pARKING<br>Address: บางแก้ว, บางพลี, สมุทรปราการ<br>Latitude: 13.646208<br>Longitude: 100.643274<br>Provider: EA",#icon-1899-DB4436-labelson,,117 kW,"CCS2: 2x 118 kW, 200A
Type2: CLOSED
pARKING",24 Hr,,"บางแก้ว, บางพลี, สมุทรปราการ",13.646208,100.643274,EA,"
            100.643274,13.646208,0
          "
เบสท์ เอ็นเนอร์ยี่ พลัส สาขา 16 (หนองบอน),"Hours: Closed<br>Power: 110 kW<br>Description: CCS2: 110 kW, 200A, CLOSED<br>Type2: 5 kW, CLOSED<br>Parking<br>Address: หนองบอน, ประเวศ, กรุงเทพมหานคร<br>Latitude: 13.694531<br>Longitude: 100.672389<br>Provider: EA",#icon-1899-DB4436-labelson,,110 kW,"CCS2: 110 kW, 200A, CLOSED
Type2: 5 kW, CLOSED
Parking",Closed,,"หนองบอน, ประเวศ, กรุงเทพมหานคร",13.694531,100.672389,EA,"
            100.672389,13.694531,0
          "
ม่วงศิริ (บางบอน5),"Hours: Closed<br>Power: 135 kW<br>Description: CCS2: 135 kW, 200A, CLOSED<br>Type2: 5 kW, CLOSED<br>Parking<br>Address: แสมดำ, บางขุนเทียน, กรุงเทพมหานคร<br>Latitude: 13.636886<br>Longitude: 100.366883<br>Provider: EA",#icon-1899-DB4436-labelson,,135 kW,"CCS2: 135 kW, 200A, CLOSED
Type2: 5 kW, CLOSED
Parking",Closed,,"แสมดำ, บางขุนเทียน, กรุงเทพมหานคร",13.636886,100.366883,EA,"
            100.366883,13.636886,0
          "
บิ๊กซี คู้บอน,"Hours: Peak<br>Power: 117 kW<br>Description: CCS2: 2x 117 kW, 200A<br>Type2: CLOSED<br>Parking<br>Address: คันนายาว, คันนายาว, กรุงเทพมหานคร<br>Latitude: 13.841268<br>Longitude: 100.662285<br>Provider: EA",#icon-1899-DB4436-labelson,,117 kW,"CCS2: 2x 117 kW, 200A
Type2: CLOSED
Parking",Peak,,"คันนายาว, คันนายาว, กรุงเทพมหานคร",13.841268,100.662285,EA,"
            100.662285,13.841268,0
          "
MG อินเตอร์เนชั่นแนล (NCI),"Hours: Closed<br>Power: 0 kW<br>Description: CCS2: CLOSED<br>Type2: CLOSED<br>Parking<br>Address: บางรักพัฒนา, บางบัวทอง, นนทบุรี<br>Latitude: 13.907541<br>Longitude: 100.401312<br>Provider: EA",#icon-1899-DB4436-labelson,,0 kW,"CCS2: CLOSED
Type2: CLOSED
Parking",Closed,,"บางรักพัฒนา, บางบัวทอง, นนทบุรี",13.907541,100.401312,EA,"
            100.401312,13.907541,0
          "
7-11 ม.เอื้อพัฒนานิเวศน์ (หนามแดง),"Hours: 24 Hr<br>Power: 117 kW<br>Description: CCS2: 118 kW, 200A<br>Type2: CLOSED<br>Parking<br>Address: บางแก้ว, บางพลี, สมุทรปราการ<br>Latitude: 13.629384<br>Longitude: 100.633024<br>Provider: EA",#icon-1899-DB4436-labelson,,117 kW,"CCS2: 118 kW, 200A
Type2: CLOSED
Parking",24 Hr,,"บางแก้ว, บางพลี, สมุทรปราการ",13.629384,100.633024,EA,"
            100.633024,13.629384,0
          "
LPG เลิศราชพฤกษ์,"Hours: 24 Hr<br>Power: 75 kW<br>Description: Type2: 22 kW<br>CCS2: 75 kW<br>parking LPG ราชพฤกษ์<br>Address: บางพลับ, ปากเกร็ด, นนทบุรี<br>Latitude: 13.928569<br>Longitude: 100.443835<br>Provider: EA",#icon-1899-DB4436-labelson,,75 kW,"Type2: 22 kW
CCS2: 75 kW
parking LPG ราชพฤกษ์",24 Hr,,"บางพลับ, ปากเกร็ด, นนทบุรี",13.928569,100.443835,EA,"
            100.443835,13.928569,0
          "
เรสโกติวานนท์,"Hours: 24 Hr<br>Power: 117 kW<br>Description: CCS2: 2x 118 kW, 200A<br>Type2: CLOSED<br>Parking<br>Address: บ้านใหม่, ปากเกร็ด, นนทบุรี<br>Latitude: 13.937406<br>Longitude: 100.540006<br>Provider: EA",#icon-1899-DB4436-labelson,,117 kW,"CCS2: 2x 118 kW, 200A
Type2: CLOSED
Parking",24 Hr,,"บ้านใหม่, ปากเกร็ด, นนทบุรี",13.937406,100.540006,EA,"
            100.540006,13.937406,0
          "
MG เซควอญ่า สาขารามอินทรา,"Hours: Closed<br>Power: 0 kW<br>Description: CCS2: CLOSED<br>Type2: CLOSED<br>Parking<br>Address: คันนายาว, คันนายาว, กรุงเทพมหานคร<br>Latitude: 13.822656<br>Longitude: 100.679945<br>Provider: EA",#icon-1899-DB4436-labelson,,0 kW,"CCS2: CLOSED
Type2: CLOSED
Parking",Closed,,"คันนายาว, คันนายาว, กรุงเทพมหานคร",13.822656,100.679945,EA,"
            100.679945,13.822656,0
          "
SCB สาขา เสรีไทย (สวนสยาม),"Hours: Peak<br>Power: 117 kW<br>Description: Type2: 5 kW<br>CCS2: 2x 118 kW, 200A<br>PARKING  SCB<br>Address: คลองกุ่ม, บึงกุ่ม, กรุงเทพมหานคร<br>Latitude: 13.795896<br>Longitude: 100.691478<br>Provider: EA",#icon-1899-DB4436-labelson,,117 kW,"Type2: 5 kW
CCS2: 2x 118 kW, 200A
PARKING  SCB",Peak,,"คลองกุ่ม, บึงกุ่ม, กรุงเทพมหานคร",13.795896,100.691478,EA,"
            100.691478,13.795896,0
          "
โรบินสัน ศรีสมาน,"Hours: Peak<br>Power: 22 kW<br>Description: Type2: 2x 22 kW<br>CCS2: CLOSED<br>Parking<br>Address: บ้านใหม่, ปากเกร็ด, นนทบุรี<br>Latitude: 13.938638<br>Longitude: 100.554162<br>Provider: EA",#icon-1899-DB4436-labelson,,22 kW,"Type2: 2x 22 kW
CCS2: CLOSED
Parking",Peak,,"บ้านใหม่, ปากเกร็ด, นนทบุรี",13.938638,100.554162,EA,"
            100.554162,13.938638,0
          "
MG รุ่งเจริญ สาขา เทพารักษ์,"Hours: 24 Hr<br>Power: 115 kW<br>Description: CCS2: 2x 115 kW, 200A<br>Type2: CLOSED<br>parking<br>Address: บางแก้ว, บางพลี, สมุทรปราการ<br>Latitude: 13.620934<br>Longitude: 100.642418<br>Provider: EA",#icon-1899-DB4436-labelson,,115 kW,"CCS2: 2x 115 kW, 200A
Type2: CLOSED
parking",24 Hr,,"บางแก้ว, บางพลี, สมุทรปราการ",13.620934,100.642418,EA,"
            100.642418,13.620934,0
          "
ไทยสัมพันธ์ปราการ ถ.เทพารักษ์ กม.6,"Hours: 24 Hr<br>Power: 110 kW<br>Description: CCS2: 110 kW, 200A, CLOSED<br>Type2: 22 kW<br>Parking<br>Address: เทพารักษ์, เมืองสมุทรปราการ, สมุทรปราการ<br>Latitude: 13.620418<br>Longitude: 100.643611<br>Provider: EA",#icon-1899-DB4436-labelson,,110 kW,"CCS2: 110 kW, 200A, CLOSED
Type2: 22 kW
Parking",24 Hr,,"เทพารักษ์, เมืองสมุทรปราการ, สมุทรปราการ",13.620418,100.643611,EA,"
            100.643611,13.620418,0
          "
